student_id,subject_id,grade,semester,year,curriculum,grade_num,career
65365996c5164fe1983a09e6fef3687e,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
a6925b9d8f0bb71cde26d3df31a3d574,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
44ae02b1e659304d4c84bbbe9a0d2ed5,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
0faeb665c628f8c3a41f327a57a8575c,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
e329684c1acc8491b4f6ef7527479718,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
5ab661d7ef687243b83f328acd2a8b81,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
839f9b47419d9b8f442514d1da429e34,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
f11625172b8c17383a8f58ef259dab49,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
f8603f1da7a35e80e043bfd2783be840,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
a208cc29835c203e85bd2e42897b654f,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
6dcf0130473ac091c18bd6383454b68e,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
a8f4b61219d0fb72854fc0d6215d40ef,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
035bc610b0e8c567e8d4c72142469aea,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
daa718f2fb82bd800655d54c961cd350,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
3f120fc93d08d7f0f6d765d29feda7b9,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
e0ba22d2ffdf0716659402a19285e224,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
f6d35cccd1a0db34e7880d5fc95281c9,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
f74507850f2049302766cfc35352a0ab,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
202b70d32ed8366dbc7a8e5f2768e7ad,1006028,T(A),0,2562,วิศวกรรมคอมพิวเตอร์,4,
7de98dc28cd3ada0b42f4e12a4148be7,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
b2f9ead4e18cf8f8cc5ff5d0e5632425,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
8c6b91afcfc43a5e0f31578ae0217b28,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
cb712006218906fd91d78dc0e554192e,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
2a6e2a358897432c825961d1d09812d5,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
417f9764d2c8ee0b13eaabbbee641a5e,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
76c6148725514cd27bf2d7c3ff5f0514,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
86f8cc55c74384eb90c3a1f662799125,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
b81a3560b9e438fcdf10ebb898f7dd29,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
13ee6260fd4da0a2df493b68b2ad1636,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
ef0959dc6fb28d5a9ab906adb73e5bf3,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
edb4fcfee78505d0c48f338ad2caa1cd,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
f2d6ed8e82b09d20ffff6ccc6babaa93,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
6092dd53d6ab75ecab66fb3e2abd9be0,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
5678f28913bce5d81941ae40447ba926,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
f582b8d84beaef2a5698990002f1a019,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
3ea002eff20fd29a5783365d3da76072,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
3034047c2a37f2e02ee9ad4b2c5ac6cf,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
b86913643857424829caee1baf8651ad,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
a7903c58c0f1b8a03389a6c8f18eb71e,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
2b0a4a3bd8bd02a60bcd4db530acaafa,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
6d63e88eb7da86996bfbd660414a9521,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
ea2c475fa875cffcb2fe89f614da7d2f,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
e83d051b69b7b9e3ab8d4c40e674f32f,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
c70a5b7adb262dfda5554acd5683850c,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
cdeb8f798c756f88ebf550a7320dee94,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
b3d9e30c6b23895b1ba62a38a0a80b54,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
0e95fc94ba3c3062694da302e138aece,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
7ede4bbae6961d99626fc7d9609e0a94,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
