studentid,comp_name,position,salary
6d41975ed85abef914a82ef43fd4d974,บุญนำ ฟาร์ม,งานเกี่ยวกับสัตว์บาล ฟาร์มหมู,18000
79d77360c98494fe1284f07c650c382e,บริษัท นาโนชีลด์ จำกัด,ยังหางานที่ตรงกับสาขาที่เรียนไม่ได้,14000
ee4852a4c54ca3340c9d597e4b334109,ทรูดิสทริบิ้วชั่น แอนด์ เซลล์ จำกัด,ไม่ตรงที่เรียนมา,17400
eee08bfeceaf293e1151c26ca4c29179,ดีดีล จำกัด,หางานยากมาก,20000
9513bdcc7d3ca0bfd30a9f3c3aa8cba0,แพรักริมน้ำ,เป็นธุรกิจครอบครัว,20000
ee4f3bb78752cffb13400c844823c55e,สำนักงานมหาวิทยาลัยแม่ฟ้าหลวง,แต่สามารถนำไปต่อยอดไปยังตำแหน่งในอนาคตได้และอยากลง,20000
85835115d5d0b0a35972d43c309a0409,โชคชัยธานี จำกัด,งานเกี่ยวกับพืชไร่พืชสวน,15000
2901430ca062aa5ec6f80af0fe89c981,บจ.ซันฟู้ดส์ อินเตอร์เนชั่นแนล ,ไม่ได้ใช้ความรู้ที่เรียนมาในการทำงาน,18000
0a24536f9e72c94e1797edc5253f7eef,พิพิธภัณฑ์เมืองเฉลิมพระเกียรติ จังหวัดตาก,ไม่ค่อยได้ใช้วิชาที่เรียนมา,8000
82a696e06777e8e71d96165826d8fad5,prakit advertising จำกัด,ไม่ได้เรียนการกำกับโฆษณา,17000
88275d16c63eeb4c04253a2afd0bc76b,ห้างหุ้นส่วนจำกัด วันชัยไบโอแก๊ส เอ็นจิเนียริ่ง,งานใช้ทักษะอื่นหน่วยด้านร่วมด้วย,20000
76b5d2b5513e16683ecbbb4c94effae8,เกียบางนา จำกัด,ต้องการหาประสบการณ์ใหม่,
2f33a91d0dd299ae96c8c9cb97e34247,true corporation สาขาสุวรรณภูมิ,ทำงานด้านการให้บริการ,19000
404e4f077305c8ac8c6a4ff00778189c,,ธุรกิจส่วนตัว,
efd377c163bcf2a0da3f75c0fa855d6d,,เน้นการตลาด,40000
1c87e55efebba4027927f026a2cec30d,การประปานครหลวง (สำนักงานประปาสาขาสมุทรปราการ),ต้องการทำงานใกล้บ้าน,15000
2b5b55400570b063bbea20772f44a6c8,,ช่วยกิจการที่บ้าน,15000
7176a4d747b2e4266e0cae30b07d9afa,หจก.กบินทร์ปั้งง่วนหลี,เป็นงานด้านการขาย,15000
392a553b0d6fd61a071ca96682788e97,ธนาคารกรุงเทพ,ใช้ coding เยอะมากขึั้น,25000
5b82047db9277ba9a4aa2a10ece3989a,Wall Street English (Thailand) Co., Ltd.,ทำงานเกี่ยวกับ  sale  และการศึกษาภาษาต่างประเทศ,60000
75c92abe4f9a9a5a2052199c180a5931,Internet  buse  business  group,ไม่ได้ใช้เวลาที่เรียนมา,23000
f9af6438a5f049c84d78953b572586a1,เทเวศประกันภัย จำกัด (มหาชน),ทำงานพวกเอกสาร  และใช้คอมแค่  word , excel,17000
de293db9560464d38a0ba7b0a0fec10c,สถาบันเจริญสุขมงคลจิต ,คิดว่ายังไม่พร้อมในหลายๆ เรื่อง,15000
0d2f854e4169634dfbd63bae7b622c41,ธนาคารออมสิน,งานที่ทำเกี่ยวกับการเงิน , เศรษฐศาสตร์,25000
293deaf18dcaad0003ee5605e15c5aa7,สุวรรณภูมิไพน์ อินดัสทรี จำกัด,เป็นอุตสาหกรรมยานยนต์,16000
a6a9d0cf5a67f096ba4e311772382db1,บริษัท  เจ เอฟ  แอนวาน  เมด  จำกัด,ตรงบางเรื่อง,40000
63b20c4bb6f552a1b9ce819fc2fe9fe3,๊Uniqlo,ไม่ชอบสาขาที่เรียน,16000
ace7d69e15ccd0cc4102256403cde829,Toshiba consumer product,ไม่มีเนื้อหาที่สอดคล้องกับที่เรียน,19000
6e2bbdf953f6ae918398028830d9570e,mars petcare thailand,เป็นงาน  ตำแหน่งที่สามารถทำได้,16000
dbcdf27e9ddcbc8fb2a4e779fb782886,Firerook,งานที่ทำเกี่ยวกับออกแบบแต่เรียนศิลปะ,18000
bd5ec30fbfff631602b96e6778dfbd2a,โรงแรมวีว่าการ์เด้น,ทำๆ ไปก่อน  ก่อนได้งานที่ตนเองชอบ,17000
d031bfb7b60f95cd6ed47bbf8799e76c,Toshiba  consumer  product  Thailand,เป็นงานวิศวะ  มีหลายๆอย่างที่วิทยาไม่ได้เรียน,20000
fc6df3433581d1f85fed196df73df639,บริษัท ซีเกท เทคโนโลยี  (ประเทศไทย),บริษัททำเกี่ยวกับชิ้นส่วนออดิสของคอมพิวเตอร์จึงใช้,25000
a8108da2eba821b2037ce7a8422499d5,บริษัท เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),จบวิทยาศาสตร์  ทำงานวิศวกร,19000
cf62c91d2d59dd6f25878f18071f1254,Chaiyaphruek Construction Material Co.,LTD.,ทำธุกิจต่อจากครอบครัว,16000
2d2b2205841a68e1fd4c86b7d4665d6c,บริษัท วี เอ็กคลูซีฟ กรุ๊ป จำกัด,มีงานบริหารมากขึ้น,80000
eb30a86a9de4a2d6cdcd2db702ed0a7a,Summit Engineering Center Co., LTD.,หางานได้แบบนี้,22000
8bed30fb91e5729b1196dd4f9c890d0f,การบินไทย,งานที่ทำไม่ไ้ด้ใช้ทักษะด้านศิลปะ,70000
49e3e8ed9beddee8aac4ff245d86ab35,Primo management,ไม่เลือกงาน,15000
b62c21ba71ff51c72c218dc6ed722ea4,บริษัท โฟลว์มาสเตอร์ (ประเทศไทย) จำกัด,งานเกี่ยวกับวิศวกรรม,17000
3e1434cbf90908173029c1f90d6ab3cb,Best Beef,ทำงานร้านอาหาร,7800
d364ef873d5c3a012deb234c382b836e,,ช่วยงานที่บ้าน,15000
b2d567e9a9813fd2bb62593c7060a33b,ฝ่ายครัวการบินไทย,อยากหาประสบการณ์ในด้านอื่นๆดูก่อน,17000
2bf75fe35620ec4c9a09cef78408950b,,งานที่ตรงสาขามีน้อย,12000
dee7c77b7a1f6a00769c19c03644df52,บริษัท เอส.เค. ฟู้ดส์ (ประเทศไทย) จำกัด (มหาชน),เป็นคนทำหน้าที่ควบคุมคุณภาพและความปลอดภัยในการผลิต,14000
b881b0b603186ba17caedb84ffb69553,หจก. อีดีเอ็น ซัพพลายส์,ลักษณะงานไม่ได้ใช้ความรู้ทางวิชาชีพ,25000
b386963108e60844453d129ce65fd787,ซัมมิท แคปปิตอล จำกัด,ทำงานสินเชื่อ,37000
55e76df60f303c544af2c0ddbed5afe4,,ใช้ความรู้ด้านเทคโนโลยีคอมเพิวเตอร์,
da1ffefd463cf0aca2ebbb264e9e21cb,benz star flag จำกัด,พนักงานขาย,18000
da1540ae1411e2dbf94ac4f548a8d959,บจ. โคเทคนา อินสเปคชั่น,งานที่ทำเป็น บจ. สาย Logistic,15000
8fecc3a7f80162b949adc1c6c25ec38a,เอสเธทิค เดฟฟิเนชั่น จำกัด,ทำงานเกี่ยวกับ HR,15000
6d7aa4ca53d6903b6f0cf99a2ffafdb4,สำนักมาตรฐานสินค้าเกษตรและอาหารแห่งชาติ,ไม่ได้เกี่ยวกับการทำแลป,14000
dac7c9d1a2c70f80ddefc854c313eeed,ห้างหุ้นส่วนจำกัด มนัสณ์ขวัญ ซีฟู้ด,ค้าขายไม่ใช่การเพาะเลี้ยง,20000
ed26baed3311155fde3a96911b9b0e5f,Krungsri (สำนักงานใหญ่),ทำเพราะใกล้บ้าน,20000
ac4aeb471f9ee9e216f8ce079de8410b,,เป็นงานด้านเคมี,15000
8f87777cf386f93aa3d971701d5c9432,กรมชลประทาน สำนักงานใหญ่ สามเสนใน,เป็นหน่วยราชการเฉพาะทาง,13000
77f6c0b425e436cbb85b816fc467ff7a,บจ.ซันฟู้ดส์ อินเตอร์เนชั่นแนล ,เนื่องจากเลือกทำงานในแผนกนี้,18000
9c5b87ad5969aa263ac814bf7c988622,,ทำงานที่ตัวเองถนัด,15000
0418e584d32842bb62c786c332603f71,ตรีเพชรอินชัวร์ อีซูซุ จำกัด,ถนัดทางด้านการสื่อสาร,18000
0bcd0f87c53faa830fb01fc51ed11181,ฟรีแลนซ์,ไม่ได้ทำงานในสาขาที่ต้องการเนื่องจากรอสอบ,16000
d0ebabf2ee4b67be096c3abd0c1bb4fc,M.D Coffee,บ้านไม่มีโรงงาน,9000
ec98cfc9c25b33d315d6547a812b3a83,บมจ.อินเทอร์เน็ตประเทศไทย,ไม่อยากทำตรงสายงาน,18000
8139d6c3c0447a3f0a1b55c5a83ce9fb,RK PARK,ประสงค์ที่จะทำงานไม่ตรงสาย,9000
6af3d19033671a591833a292bb3c30d7,ห้องเขียนศิลป์,เป็นการสอนพิเศษวิชาวิทยาศาสตร์และคณิตศาสตร์,15000
9ef7fabcc9f32c9492f744ab0c009b66,Facebook Creator,เป็นงานที่ทำก่อนหรือระหว่างศึกษา,100000
d001fa6b510c2e2695e637ee8a50dc25,บมจ.หลักทรัพย์กสิกรไทย,ตรงสายที่เรียนมา ส่วนใหญ่ต้องทำงาน 6 วัน,15000
feb4d56dc5b19a1e9165e0025408500a,,ทำธุรกิจด้านเช่าพื้นที่,20000
8c56799f9a6802d11ad03be7ee3fbff0,Math talent,ไม่อยากทำงานที่ตรงตามสายที่เรียนมา,17000
fac0008a2317c94a7065e53c45cd2bdd,,จบสาขาวิทยาศาสตร์แต่ทำงานเอกสาร และงานที่ตรงสายงาน,8000
